trip_id,trip_date,trip_day,is_weekend,trip_hour,weather,pickup_city,pickup_location,drop_location,cab_type,distance_km,travel_time_min,fare,fuel_cost,profit,payment_method,driver_id,driver_rating,customer_rating,surge_multiplier
23953,2026-02-11,Wednesday,0,22,Rainy,Hyderabad,Madhapur,Ameerpet,Bike,6.15,14,59.04,12.3,46.74,Debit Card,1308,3.6,4.9,1.2
23954,2025-12-16,Tuesday,0,7,Rainy,Hyderabad,Dilsukhnagar,Jubilee Hills,Auto,14.35,34,172.2,43.05,129.15,UPI,1466,4.0,4.7,1.2
23955,2025-10-05,Sunday,1,11,Rainy,Hyderabad,Hitech City,Rajiv Gandhi International Airport,Sedan,23.16,55,444.67,115.8,328.87,UPI,1485,3.6,3.5,1.2
23956,2025-10-14,Tuesday,0,9,Sunny,Hyderabad,Jubilee Hills,Kukatpally,Auto,6.93,16,103.95,20.79,83.16,Debit Card,1268,4.3,3.3,1.5
23957,2026-05-03,Sunday,1,15,Cloudy,Hyderabad,Miyapur,Dilsukhnagar,Sedan,22.84,54,365.44,114.2,251.24,Debit Card,1032,4.1,4.2,1.0
23958,2026-07-11,Saturday,1,18,Rainy,Hyderabad,Ameerpet,Jubilee Hills,Mini,4.41,10,89.96,17.64,72.32,UPI,1287,4.5,4.9,1.7
23959,2026-05-04,Monday,0,8,Rainy,Hyderabad,Charminar,Begumpet,Mini,9.16,21,186.86,36.64,150.22,Wallet,1006,4.0,4.5,1.7
23960,2026-07-13,Monday,0,10,Rainy,Hyderabad,LB Nagar,Secunderabad,Sedan,11.9,28,323.68,59.5,264.18,Debit Card,1124,4.3,3.5,1.7
23961,2025-10-15,Wednesday,0,9,Rainy,Hyderabad,Gachibowli,Ameerpet,Mini,10.56,25,215.42,42.24,173.18,UPI,1439,4.0,3.0,1.7
23962,2025-10-29,Wednesday,0,16,Sunny,Hyderabad,Madhapur,Rajiv Gandhi International Airport,Sedan,23.37,56,373.92,116.85,257.07,Credit Card,1017,3.7,3.5,1.0
23963,2026-03-19,Thursday,0,18,Rainy,Hyderabad,Jubilee Hills,Hitech City,Auto,3.4,8,57.8,10.2,47.6,Debit Card,1464,4.3,4.4,1.7
23964,2026-04-13,Monday,0,20,Rainy,Hyderabad,Gachibowli,Dilsukhnagar,Mini,20.28,48,413.71,81.12,332.59,Debit Card,1351,4.1,4.1,1.7
23965,2026-03-16,Monday,0,16,Cloudy,Hyderabad,Jubilee Hills,Madhapur,Auto,2.4,5,24.0,7.2,16.8,Debit Card,1295,4.3,3.7,1.0
23966,2026-05-30,Saturday,1,2,Sunny,Hyderabad,LB Nagar,Uppal,Sedan,6.69,16,107.04,33.45,73.59,Wallet,1438,4.2,4.6,1.0
23967,2025-08-28,Thursday,0,7,Cloudy,Hyderabad,Secunderabad,Dilsukhnagar,Mini,8.35,20,100.2,33.4,66.8,Debit Card,1450,4.0,3.8,1.0
23968,2025-10-02,Thursday,0,18,Cloudy,Hyderabad,Madhapur,Gachibowli,Bike,4.62,11,55.44,9.24,46.2,UPI,1300,4.8,4.3,1.5
23969,2026-03-24,Tuesday,0,9,Sunny,Hyderabad,Secunderabad,Hitech City,Mini,12.87,30,231.66,51.48,180.18,Debit Card,1046,4.6,4.5,1.5
23970,2026-06-07,Sunday,1,19,Cloudy,Hyderabad,Jubilee Hills,Kukatpally,Mini,6.93,16,124.74,27.72,97.02,UPI,1492,4.5,4.1,1.5
23971,2025-08-14,Thursday,0,21,Cloudy,Hyderabad,Charminar,Dilsukhnagar,Mini,5.37,12,96.66,21.48,75.18,Cash,1172,4.4,3.2,1.5
23972,2026-05-29,Friday,0,10,Rainy,Hyderabad,Ameerpet,LB Nagar,Bike,15.0,36,204.0,30.0,174.0,Cash,1370,3.6,4.7,1.7
23973,2026-03-18,Wednesday,0,18,Sunny,Hyderabad,Hitech City,Begumpet,SUV,9.51,22,285.3,66.57,218.73,Debit Card,1352,3.7,4.1,1.5
23974,2026-02-19,Thursday,0,19,Sunny,Hyderabad,Madhapur,Gachibowli,SUV,4.62,11,138.6,32.34,106.26,UPI,1475,3.7,4.7,1.5
23975,2025-09-21,Sunday,1,19,Sunny,Hyderabad,Kukatpally,Rajiv Gandhi International Airport,Mini,28.34,68,510.12,113.36,396.76,UPI,1348,4.3,3.7,1.5
23976,2025-12-21,Sunday,1,14,Sunny,Hyderabad,Uppal,Charminar,Auto,10.22,24,102.2,30.66,71.54,UPI,1469,4.8,5.0,1.0
23977,2026-05-07,Thursday,0,5,Cloudy,Hyderabad,Gachibowli,Madhapur,Bike,4.62,11,36.96,9.24,27.72,Wallet,1293,4.1,3.6,1.0
23978,2026-03-25,Wednesday,0,10,Cloudy,Hyderabad,Charminar,LB Nagar,Mini,8.42,20,151.56,33.68,117.88,Cash,1341,3.6,4.6,1.5
23979,2026-04-13,Monday,0,22,Cloudy,Hyderabad,Miyapur,Begumpet,Bike,13.12,31,104.96,26.24,78.72,Debit Card,1084,4.9,3.9,1.0
23980,2026-02-01,Sunday,1,16,Sunny,Hyderabad,Gachibowli,Jubilee Hills,Auto,6.24,14,62.4,18.72,43.68,Credit Card,1411,3.6,4.7,1.0
23981,2026-03-14,Saturday,1,19,Sunny,Hyderabad,Gachibowli,Banjara Hills,Mini,10.06,24,181.08,40.24,140.84,UPI,1182,4.8,4.0,1.5
23982,2025-10-22,Wednesday,0,8,Cloudy,Hyderabad,Secunderabad,Ameerpet,SUV,5.32,12,159.6,37.24,122.36,Wallet,1407,3.5,4.4,1.5
23983,2025-08-26,Tuesday,0,12,Rainy,Hyderabad,Uppal,Secunderabad,Sedan,7.48,17,143.62,37.4,106.22,Wallet,1239,4.2,4.4,1.2
23984,2026-04-25,Saturday,1,18,Sunny,Hyderabad,Uppal,Kukatpally,Mini,19.6,47,352.8,78.4,274.4,Cash,1298,4.0,3.4,1.5
23985,2026-04-24,Friday,0,13,Cloudy,Hyderabad,Dilsukhnagar,Begumpet,Bike,10.36,24,82.88,20.72,62.16,Credit Card,1316,4.9,4.3,1.0
23986,2026-01-29,Thursday,0,22,Cloudy,Hyderabad,Charminar,Uppal,Auto,10.22,24,102.2,30.66,71.54,UPI,1442,4.8,4.2,1.0
23987,2025-11-20,Thursday,0,5,Sunny,Hyderabad,Dilsukhnagar,LB Nagar,Mini,3.88,9,46.56,15.52,31.04,Credit Card,1158,4.5,3.1,1.0
23988,2026-05-14,Thursday,0,18,Rainy,Hyderabad,Dilsukhnagar,Banjara Hills,Bike,10.3,24,140.08,20.6,119.48,Wallet,1443,4.4,3.6,1.7
23989,2025-11-04,Tuesday,0,9,Sunny,Hyderabad,Hitech City,Gachibowli,Bike,3.03,7,36.36,6.06,30.3,UPI,1460,5.0,3.8,1.5
23990,2026-07-12,Sunday,1,17,Cloudy,Hyderabad,Madhapur,Banjara Hills,Sedan,6.43,15,102.88,32.15,70.73,UPI,1343,4.7,4.6,1.0
23991,2026-02-24,Tuesday,0,3,Cloudy,Hyderabad,Gachibowli,Uppal,SUV,22.65,54,453.0,158.55,294.45,Debit Card,1461,4.9,4.4,1.0
23992,2026-06-06,Saturday,1,10,Rainy,Hyderabad,Rajiv Gandhi International Airport,Hitech City,Auto,23.16,55,393.72,69.48,324.24,Wallet,1446,4.9,3.2,1.7
23993,2026-03-18,Wednesday,0,14,Cloudy,Hyderabad,Hitech City,Kukatpally,Mini,6.16,14,73.92,24.64,49.28,Wallet,1053,4.9,3.8,1.0
23994,2026-07-15,Wednesday,0,12,Rainy,Hyderabad,Banjara Hills,Hitech City,Sedan,7.42,17,142.46,37.1,105.36,Credit Card,1290,5.0,4.5,1.2
23995,2026-05-10,Sunday,1,17,Cloudy,Hyderabad,Begumpet,Gachibowli,Mini,12.52,30,150.24,50.08,100.16,Debit Card,1376,4.8,3.7,1.0
23996,2026-01-15,Thursday,0,17,Sunny,Hyderabad,Rajiv Gandhi International Airport,Jubilee Hills,Bike,21.41,51,171.28,42.82,128.46,Credit Card,1075,4.4,3.8,1.0
23997,2026-06-25,Thursday,0,17,Cloudy,Hyderabad,Ameerpet,LB Nagar,Sedan,15.0,36,240.0,75.0,165.0,Cash,1351,4.2,4.5,1.0
23998,2026-05-15,Friday,0,19,Cloudy,Hyderabad,Ameerpet,Miyapur,Sedan,11.79,28,282.96,58.95,224.01,UPI,1382,3.7,3.9,1.5
23999,2026-07-24,Friday,0,7,Sunny,Hyderabad,Secunderabad,Dilsukhnagar,Bike,8.35,20,66.8,16.7,50.1,UPI,1323,3.8,3.8,1.0
24000,2026-03-04,Wednesday,0,11,Cloudy,Hyderabad,Rajiv Gandhi International Airport,Hitech City,Bike,23.16,55,185.28,46.32,138.96,Wallet,1339,4.3,4.0,1.0
24001,2026-06-29,Monday,0,10,Rainy,Hyderabad,Uppal,Miyapur,SUV,23.8,57,809.2,166.6,642.6,Debit Card,1491,4.9,4.0,1.7
24002,2025-12-09,Tuesday,0,18,Sunny,Hyderabad,Begumpet,Dilsukhnagar,Bike,10.36,24,124.32,20.72,103.6,Debit Card,1209,3.8,3.8,1.5
24003,2025-11-07,Friday,0,6,Sunny,Hyderabad,Hitech City,Secunderabad,Mini,12.87,30,154.44,51.48,102.96,UPI,1113,4.7,3.1,1.0
24004,2026-07-15,Wednesday,0,20,Cloudy,Hyderabad,Secunderabad,LB Nagar,Auto,11.9,28,178.5,35.7,142.8,UPI,1280,4.9,3.4,1.5
24005,2026-06-01,Monday,0,13,Sunny,Hyderabad,Hitech City,Banjara Hills,Auto,7.42,17,74.2,22.26,51.94,UPI,1390,4.5,4.1,1.0
24006,2025-09-16,Tuesday,0,11,Rainy,Hyderabad,Charminar,LB Nagar,Sedan,8.42,20,161.66,42.1,119.56,Credit Card,1028,4.2,4.0,1.2
24007,2025-12-25,Thursday,0,19,Cloudy,Hyderabad,Ameerpet,Dilsukhnagar,Sedan,11.12,26,266.88,55.6,211.28,UPI,1186,4.4,4.2,1.5
24008,2025-12-22,Monday,0,14,Cloudy,Hyderabad,Uppal,Begumpet,SUV,10.69,25,213.8,74.83,138.97,UPI,1052,4.8,3.4,1.0
24009,2025-10-24,Friday,0,8,Cloudy,Hyderabad,Miyapur,Banjara Hills,Mini,12.84,30,231.12,51.36,179.76,Debit Card,1389,4.8,4.3,1.5
24010,2026-02-24,Tuesday,0,20,Sunny,Hyderabad,Hitech City,Uppal,Sedan,19.77,47,474.48,98.85,375.63,Wallet,1018,4.4,4.6,1.5
24011,2026-07-22,Wednesday,0,19,Sunny,Hyderabad,Secunderabad,Banjara Hills,SUV,6.97,16,209.1,48.79,160.31,Cash,1162,4.3,3.8,1.5
24012,2026-01-29,Thursday,0,20,Sunny,Hyderabad,LB Nagar,Banjara Hills,Bike,14.11,33,169.32,28.22,141.1,Wallet,1448,4.6,4.7,1.5
24013,2025-10-22,Wednesday,0,12,Sunny,Hyderabad,Secunderabad,Gachibowli,Sedan,15.87,38,253.92,79.35,174.57,Wallet,1244,4.7,4.3,1.0
24014,2026-05-30,Saturday,1,8,Rainy,Hyderabad,Uppal,Miyapur,Auto,23.8,57,404.6,71.4,333.2,Debit Card,1186,4.3,3.4,1.7
24015,2026-04-13,Monday,0,9,Cloudy,Hyderabad,Rajiv Gandhi International Airport,Jubilee Hills,Auto,21.41,51,321.15,64.23,256.92,Credit Card,1096,4.8,3.5,1.5
24016,2025-12-15,Monday,0,9,Rainy,Hyderabad,Hitech City,Secunderabad,SUV,12.87,30,437.58,90.09,347.49,Cash,1099,4.4,4.7,1.7
24017,2025-11-01,Saturday,1,20,Sunny,Hyderabad,Ameerpet,Uppal,Bike,12.28,29,147.36,24.56,122.8,Wallet,1467,4.3,4.6,1.5
24018,2025-12-28,Sunday,1,9,Sunny,Hyderabad,Secunderabad,Hitech City,Auto,12.87,30,193.05,38.61,154.44,Wallet,1230,4.1,3.0,1.5
24019,2025-10-30,Thursday,0,17,Sunny,Hyderabad,Begumpet,Kukatpally,Bike,9.08,21,72.64,18.16,54.48,UPI,1224,4.3,4.1,1.0
24020,2026-04-23,Thursday,0,2,Rainy,Hyderabad,Begumpet,Charminar,Mini,9.16,21,131.9,36.64,95.26,Cash,1426,3.7,4.3,1.2
24021,2026-03-03,Tuesday,0,15,Rainy,Hyderabad,Madhapur,Miyapur,Mini,6.56,15,94.46,26.24,68.22,Wallet,1048,4.8,4.6,1.2
24022,2026-01-16,Friday,0,13,Rainy,Hyderabad,Uppal,Dilsukhnagar,Mini,5.49,13,79.06,21.96,57.1,UPI,1120,4.9,3.7,1.2
24023,2025-09-13,Saturday,1,19,Sunny,Hyderabad,Kukatpally,Banjara Hills,Auto,10.02,24,150.3,30.06,120.24,Debit Card,1295,3.6,3.1,1.5
24024,2025-10-23,Thursday,0,22,Sunny,Hyderabad,Banjara Hills,Gachibowli,Bike,10.06,24,80.48,20.12,60.36,Debit Card,1319,3.6,4.1,1.0
24025,2026-07-27,Monday,0,19,Sunny,Hyderabad,Begumpet,Charminar,Bike,9.16,21,109.92,18.32,91.6,Credit Card,1282,4.5,3.6,1.5
24026,2025-08-17,Sunday,1,19,Rainy,Hyderabad,Madhapur,Charminar,Sedan,13.05,31,354.96,65.25,289.71,UPI,1257,4.7,3.1,1.7
24027,2025-11-22,Saturday,1,8,Cloudy,Hyderabad,Gachibowli,Miyapur,SUV,6.33,15,189.9,44.31,145.59,UPI,1150,3.8,4.6,1.5
24028,2025-08-06,Wednesday,0,9,Rainy,Hyderabad,Uppal,Kukatpally,Mini,19.6,47,399.84,78.4,321.44,UPI,1155,4.9,4.1,1.7
24029,2025-11-29,Saturday,1,11,Rainy,Hyderabad,Ameerpet,Jubilee Hills,Mini,4.41,10,63.5,17.64,45.86,Credit Card,1172,3.8,4.8,1.2
24030,2025-12-04,Thursday,0,18,Cloudy,Hyderabad,Jubilee Hills,Dilsukhnagar,Sedan,14.35,34,344.4,71.75,272.65,Debit Card,1281,3.9,3.1,1.5
24031,2026-05-26,Tuesday,0,15,Rainy,Hyderabad,Gachibowli,Rajiv Gandhi International Airport,Bike,23.71,56,227.62,47.42,180.2,Wallet,1089,3.9,4.1,1.2
24032,2026-06-24,Wednesday,0,8,Cloudy,Hyderabad,Begumpet,Gachibowli,Auto,12.52,30,187.8,37.56,150.24,Credit Card,1212,4.3,4.2,1.5
24033,2025-11-12,Wednesday,0,6,Cloudy,Hyderabad,Charminar,Begumpet,Mini,9.16,21,109.92,36.64,73.28,UPI,1392,4.5,3.5,1.0
24034,2026-07-15,Wednesday,0,20,Rainy,Hyderabad,Hitech City,Madhapur,Mini,1.61,3,32.84,6.44,26.4,Credit Card,1003,5.0,3.4,1.7
24035,2026-07-04,Saturday,1,14,Sunny,Hyderabad,LB Nagar,Uppal,Bike,6.69,16,53.52,13.38,40.14,Debit Card,1325,3.6,4.1,1.0
24036,2026-07-02,Thursday,0,14,Rainy,Hyderabad,Rajiv Gandhi International Airport,Jubilee Hills,SUV,21.41,51,513.84,149.87,363.97,Credit Card,1397,4.8,3.4,1.2
24037,2026-01-08,Thursday,0,7,Rainy,Hyderabad,Miyapur,Uppal,Auto,23.8,57,285.6,71.4,214.2,Debit Card,1473,4.5,3.6,1.2
24038,2025-08-01,Friday,0,16,Sunny,Hyderabad,Rajiv Gandhi International Airport,Madhapur,Sedan,23.37,56,373.92,116.85,257.07,Cash,1142,4.1,4.4,1.0
24039,2025-11-05,Wednesday,0,21,Rainy,Hyderabad,Banjara Hills,Madhapur,SUV,6.43,15,218.62,45.01,173.61,Wallet,1131,4.2,4.7,1.7
24040,2026-07-30,Thursday,0,19,Rainy,Hyderabad,Uppal,Charminar,Bike,10.22,24,138.99,20.44,118.55,Cash,1198,4.8,3.0,1.7
24041,2026-05-18,Monday,0,19,Cloudy,Hyderabad,Madhapur,Jubilee Hills,Bike,2.4,5,28.8,4.8,24.0,UPI,1170,3.6,3.6,1.5
24042,2026-07-03,Friday,0,5,Rainy,Hyderabad,Dilsukhnagar,Charminar,SUV,5.37,12,128.88,37.59,91.29,UPI,1452,4.3,4.6,1.2
24043,2025-12-25,Thursday,0,21,Cloudy,Hyderabad,Kukatpally,Charminar,Mini,16.76,40,301.68,67.04,234.64,Debit Card,1413,4.6,4.7,1.5
24044,2026-03-23,Monday,0,16,Cloudy,Hyderabad,Gachibowli,Charminar,Auto,15.94,38,159.4,47.82,111.58,UPI,1098,3.7,3.5,1.0
24045,2025-09-13,Saturday,1,21,Rainy,Hyderabad,Dilsukhnagar,Madhapur,Mini,16.66,39,339.86,66.64,273.22,UPI,1316,3.6,4.8,1.7
24046,2026-05-23,Saturday,1,15,Cloudy,Hyderabad,Ameerpet,Gachibowli,Sedan,10.56,25,168.96,52.8,116.16,UPI,1437,4.5,4.3,1.0
24047,2026-02-23,Monday,0,10,Sunny,Hyderabad,Hitech City,Rajiv Gandhi International Airport,SUV,23.16,55,694.8,162.12,532.68,UPI,1380,3.7,4.9,1.5
24048,2026-01-11,Sunday,1,8,Rainy,Hyderabad,Secunderabad,LB Nagar,Sedan,11.9,28,323.68,59.5,264.18,UPI,1100,3.8,3.7,1.7
24049,2025-11-24,Monday,0,5,Cloudy,Hyderabad,Jubilee Hills,Rajiv Gandhi International Airport,Auto,21.41,51,214.1,64.23,149.87,Wallet,1223,4.6,3.4,1.0
24050,2026-02-02,Monday,0,1,Rainy,Hyderabad,Banjara Hills,Madhapur,Bike,6.43,15,61.73,12.86,48.87,Credit Card,1473,3.6,4.1,1.2
24051,2026-05-25,Monday,0,10,Rainy,Hyderabad,Hitech City,Jubilee Hills,Sedan,3.4,8,92.48,17.0,75.48,Wallet,1055,4.0,3.4,1.7
24052,2026-06-04,Thursday,0,12,Rainy,Hyderabad,Jubilee Hills,Miyapur,Bike,8.94,21,85.82,17.88,67.94,Wallet,1111,4.1,3.0,1.2
24053,2025-11-28,Friday,0,20,Rainy,Hyderabad,Dilsukhnagar,Banjara Hills,Auto,10.3,24,175.1,30.9,144.2,Credit Card,1245,3.9,3.2,1.7
24054,2026-04-18,Saturday,1,21,Cloudy,Hyderabad,Hitech City,Secunderabad,Sedan,12.87,30,308.88,64.35,244.53,Cash,1430,4.9,4.9,1.5
24055,2026-05-03,Sunday,1,4,Sunny,Hyderabad,Charminar,Dilsukhnagar,Sedan,5.37,12,85.92,26.85,59.07,Wallet,1361,4.0,4.6,1.0
24056,2025-12-03,Wednesday,0,14,Rainy,Hyderabad,Jubilee Hills,Banjara Hills,Auto,4.07,9,48.84,12.21,36.63,Wallet,1321,4.2,3.1,1.2
24057,2026-04-25,Saturday,1,18,Rainy,Hyderabad,Dilsukhnagar,Uppal,Bike,5.49,13,74.66,10.98,63.68,UPI,1413,3.9,4.8,1.7
24058,2026-06-30,Tuesday,0,7,Sunny,Hyderabad,Gachibowli,Dilsukhnagar,Sedan,20.28,48,324.48,101.4,223.08,Credit Card,1356,4.4,4.4,1.0
24059,2025-08-26,Tuesday,0,19,Cloudy,Hyderabad,Dilsukhnagar,Banjara Hills,Mini,10.3,24,185.4,41.2,144.2,Wallet,1344,4.5,4.7,1.5
24060,2026-06-13,Saturday,1,15,Rainy,Hyderabad,Ameerpet,Dilsukhnagar,Mini,11.12,26,160.13,44.48,115.65,Wallet,1399,4.6,3.2,1.2
24061,2026-02-03,Tuesday,0,12,Rainy,Hyderabad,Uppal,Ameerpet,SUV,12.28,29,294.72,85.96,208.76,Wallet,1144,4.4,3.5,1.2
24062,2026-01-19,Monday,0,10,Sunny,Hyderabad,Madhapur,Rajiv Gandhi International Airport,Auto,23.37,56,350.55,70.11,280.44,UPI,1163,3.7,3.8,1.5
24063,2026-07-15,Wednesday,0,10,Rainy,Hyderabad,Madhapur,Secunderabad,Mini,11.38,27,232.15,45.52,186.63,Cash,1266,3.7,3.6,1.7
24064,2025-08-04,Monday,0,20,Cloudy,Hyderabad,Gachibowli,Jubilee Hills,SUV,6.24,14,187.2,43.68,143.52,Wallet,1209,4.5,3.4,1.5
24065,2026-01-26,Monday,0,2,Sunny,Hyderabad,Miyapur,Banjara Hills,Bike,12.84,30,102.72,25.68,77.04,Credit Card,1289,4.9,4.8,1.0
24066,2026-06-28,Sunday,1,18,Rainy,Hyderabad,Hitech City,Gachibowli,Auto,3.03,7,51.51,9.09,42.42,Cash,1088,3.7,4.8,1.7
24067,2025-08-01,Friday,0,20,Cloudy,Hyderabad,Begumpet,Ameerpet,Auto,2.08,4,31.2,6.24,24.96,Wallet,1265,4.8,4.6,1.5
24068,2026-05-20,Wednesday,0,9,Cloudy,Hyderabad,Ameerpet,Kukatpally,Mini,8.18,19,147.24,32.72,114.52,Debit Card,1145,4.5,3.9,1.5
24069,2026-06-25,Thursday,0,19,Cloudy,Hyderabad,LB Nagar,Madhapur,Bike,20.51,49,246.12,41.02,205.1,Wallet,1042,4.3,4.8,1.5
24070,2025-12-22,Monday,0,19,Cloudy,Hyderabad,Ameerpet,Hitech City,Bike,7.58,18,90.96,15.16,75.8,Wallet,1144,5.0,4.8,1.5
24071,2025-08-14,Thursday,0,19,Rainy,Hyderabad,LB Nagar,Secunderabad,Sedan,11.9,28,323.68,59.5,264.18,UPI,1139,4.2,3.6,1.7
24072,2026-06-30,Tuesday,0,8,Sunny,Hyderabad,Dilsukhnagar,Gachibowli,Mini,20.28,48,365.04,81.12,283.92,UPI,1493,4.4,4.6,1.5
24073,2026-02-15,Sunday,1,17,Rainy,Hyderabad,Madhapur,Miyapur,Mini,6.56,15,94.46,26.24,68.22,Wallet,1037,4.8,3.1,1.2
24074,2026-01-23,Friday,0,12,Sunny,Hyderabad,Begumpet,Secunderabad,Mini,3.39,8,40.68,13.56,27.12,Cash,1055,4.2,3.3,1.0
24075,2025-10-05,Sunday,1,17,Rainy,Hyderabad,Dilsukhnagar,Ameerpet,Sedan,11.12,26,213.5,55.6,157.9,Cash,1470,4.0,4.9,1.2
24076,2026-01-07,Wednesday,0,17,Sunny,Hyderabad,Jubilee Hills,Madhapur,Bike,2.4,5,19.2,4.8,14.4,UPI,1123,3.5,3.0,1.0
24077,2025-09-11,Thursday,0,21,Cloudy,Hyderabad,Miyapur,Uppal,Auto,23.8,57,357.0,71.4,285.6,Cash,1191,4.9,5.0,1.5
24078,2025-10-02,Thursday,0,18,Cloudy,Hyderabad,Jubilee Hills,Kukatpally,Sedan,6.93,16,166.32,34.65,131.67,Credit Card,1414,4.3,4.8,1.5
24079,2026-05-17,Sunday,1,19,Cloudy,Hyderabad,Ameerpet,Jubilee Hills,Mini,4.41,10,79.38,17.64,61.74,Wallet,1335,4.6,3.1,1.5
24080,2026-01-03,Saturday,1,12,Sunny,Hyderabad,Banjara Hills,Jubilee Hills,Mini,4.07,9,48.84,16.28,32.56,Debit Card,1181,4.9,3.5,1.0
24081,2026-04-22,Wednesday,0,0,Rainy,Hyderabad,Madhapur,Gachibowli,Sedan,4.62,11,88.7,23.1,65.6,Credit Card,1113,4.1,4.8,1.2
24082,2026-02-04,Wednesday,0,18,Rainy,Hyderabad,Rajiv Gandhi International Airport,Ameerpet,Bike,21.92,52,298.11,43.84,254.27,Wallet,1289,4.1,3.3,1.7
24083,2026-03-19,Thursday,0,21,Sunny,Hyderabad,Jubilee Hills,Rajiv Gandhi International Airport,Bike,21.41,51,256.92,42.82,214.1,Credit Card,1451,4.0,4.9,1.5
24084,2026-03-14,Saturday,1,9,Cloudy,Hyderabad,Kukatpally,Ameerpet,Auto,8.18,19,122.7,24.54,98.16,Wallet,1053,4.1,3.9,1.5
24085,2026-01-04,Sunday,1,18,Rainy,Hyderabad,Begumpet,Madhapur,SUV,8.0,19,272.0,56.0,216.0,Cash,1008,4.4,4.9,1.7
24086,2026-03-20,Friday,0,13,Sunny,Hyderabad,Miyapur,Uppal,SUV,23.8,57,476.0,166.6,309.4,Debit Card,1022,3.8,4.5,1.0
24087,2026-02-19,Thursday,0,0,Cloudy,Hyderabad,Secunderabad,Ameerpet,Mini,5.32,12,63.84,21.28,42.56,Credit Card,1148,3.7,4.8,1.0
24088,2026-01-24,Saturday,1,18,Rainy,Hyderabad,Miyapur,Madhapur,SUV,6.56,15,223.04,45.92,177.12,Debit Card,1335,4.9,3.2,1.7
24089,2025-08-31,Sunday,1,20,Cloudy,Hyderabad,Jubilee Hills,Kukatpally,Sedan,6.93,16,166.32,34.65,131.67,UPI,1378,4.0,3.4,1.5
24090,2026-07-24,Friday,0,18,Cloudy,Hyderabad,Charminar,Rajiv Gandhi International Airport,SUV,14.26,34,427.8,99.82,327.98,Wallet,1393,4.5,3.5,1.5
24091,2026-07-17,Friday,0,16,Rainy,Hyderabad,Begumpet,Banjara Hills,Bike,4.54,10,43.58,9.08,34.5,Wallet,1290,4.6,3.3,1.2
24092,2025-08-03,Sunday,1,22,Cloudy,Hyderabad,Rajiv Gandhi International Airport,Hitech City,Bike,23.16,55,185.28,46.32,138.96,Debit Card,1401,4.9,3.5,1.0
24093,2026-04-21,Tuesday,0,8,Sunny,Hyderabad,Rajiv Gandhi International Airport,Madhapur,SUV,23.37,56,701.1,163.59,537.51,Cash,1139,4.4,3.5,1.5
24094,2026-02-19,Thursday,0,18,Cloudy,Hyderabad,LB Nagar,Hitech City,Auto,21.52,51,322.8,64.56,258.24,Credit Card,1115,4.2,3.5,1.5
24095,2026-01-08,Thursday,0,20,Rainy,Hyderabad,Jubilee Hills,Charminar,Bike,10.65,25,144.84,21.3,123.54,Wallet,1268,5.0,4.3,1.7
24096,2025-10-02,Thursday,0,18,Cloudy,Hyderabad,Ameerpet,LB Nagar,Bike,15.0,36,180.0,30.0,150.0,UPI,1125,4.5,4.9,1.5
24097,2026-01-09,Friday,0,10,Sunny,Hyderabad,Madhapur,Gachibowli,SUV,4.62,11,138.6,32.34,106.26,Debit Card,1278,5.0,3.3,1.5
24098,2025-09-05,Friday,0,11,Rainy,Hyderabad,LB Nagar,Banjara Hills,Sedan,14.11,33,270.91,70.55,200.36,Wallet,1446,4.0,3.3,1.2
24099,2026-06-03,Wednesday,0,14,Rainy,Hyderabad,Gachibowli,Begumpet,Sedan,12.52,30,240.38,62.6,177.78,UPI,1332,4.4,3.9,1.2
24100,2025-09-12,Friday,0,11,Sunny,Hyderabad,Gachibowli,Banjara Hills,Bike,10.06,24,80.48,20.12,60.36,UPI,1189,5.0,4.9,1.0
24101,2025-12-08,Monday,0,22,Rainy,Hyderabad,Secunderabad,Begumpet,Auto,3.39,8,40.68,10.17,30.51,Credit Card,1006,3.6,3.0,1.2
24102,2026-07-01,Wednesday,0,17,Sunny,Hyderabad,Jubilee Hills,Hitech City,Mini,3.4,8,40.8,13.6,27.2,Credit Card,1052,4.9,4.3,1.0
24103,2025-09-16,Tuesday,0,21,Rainy,Hyderabad,Miyapur,Ameerpet,Auto,11.79,28,200.43,35.37,165.06,Wallet,1212,4.5,4.0,1.7
24104,2025-12-01,Monday,0,7,Sunny,Hyderabad,Madhapur,Banjara Hills,Mini,6.43,15,77.16,25.72,51.44,Credit Card,1291,3.6,3.2,1.0
24105,2026-05-24,Sunday,1,17,Rainy,Hyderabad,Secunderabad,Kukatpally,Sedan,12.12,29,232.7,60.6,172.1,Cash,1035,4.4,3.4,1.2
24106,2026-05-27,Wednesday,0,19,Cloudy,Hyderabad,Ameerpet,Banjara Hills,Auto,2.92,7,43.8,8.76,35.04,Debit Card,1146,4.6,4.9,1.5
24107,2025-12-29,Monday,0,20,Sunny,Hyderabad,Uppal,Dilsukhnagar,Sedan,5.49,13,131.76,27.45,104.31,Cash,1018,5.0,3.8,1.5
24108,2026-07-03,Friday,0,19,Cloudy,Hyderabad,Madhapur,Jubilee Hills,Auto,2.4,5,36.0,7.2,28.8,Credit Card,1028,4.5,4.8,1.5
24109,2025-09-09,Tuesday,0,13,Cloudy,Hyderabad,Madhapur,Gachibowli,Mini,4.62,11,55.44,18.48,36.96,UPI,1120,4.7,3.2,1.0
